% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
745	1	2	90	0	20	161	0	1	0
745	1	15	92	0	20	161	0	1	0
745	2	9	65	0	20	161	0	1	1
745	2	12	59	0	20	161	0	1	1
746	1	3	10	0	20	161	0	1	0
746	1	11	1	0	20	161	0	1	0
746	2	5	78	0	20	161	0	1	1
746	2	14	72	0	20	161	0	1	1
747	1	10	31	0	20	161	0	1	0
747	1	6	20	0	20	161	0	1	0
747	2	8	83	0	20	161	0	1	1
747	2	13	87	0	20	161	0	1	1
748	1	1	39	0	20	161	0	1	0
748	1	4	44	0	20	161	0	1	0
748	2	2	90	0	20	161	0	1	1
748	2	15	92	0	20	161	0	1	1
749	1	12	59	0	20	161	0	1	0
749	1	7	52	0	20	161	0	1	0
749	2	3	10	0	20	161	0	1	1
749	2	11	1	0	20	161	0	1	1
750	1	9	65	0	20	161	0	1	0
750	1	14	72	0	20	161	0	1	0
750	2	6	20	0	20	161	0	1	1
750	2	10	31	0	20	161	0	1	1
751	1	8	83	0	20	161	0	1	0
751	1	5	78	0	20	161	0	1	0
751	2	1	39	0	20	161	0	1	1
751	2	4	44	0	20	161	0	1	1
752	1	2	90	0	20	161	0	1	0
752	1	13	87	0	20	161	0	1	0
752	2	7	52	0	20	161	0	1	1
752	2	12	59	0	20	161	0	1	1
753	1	11	1	0	20	161	0	1	0
753	1	15	92	0	20	161	0	1	0
753	2	9	65	0	20	161	0	1	1
753	2	14	72	0	20	161	0	1	1
754	1	3	10	0	20	161	0	1	0
754	1	6	20	0	20	161	0	1	0
754	2	5	78	0	20	161	0	1	1
754	2	8	83	0	20	161	0	1	1
755	1	1	39	0	20	161	0	1	0
755	1	10	31	0	20	161	0	1	0
755	2	2	90	0	20	161	0	1	1
755	2	13	87	0	20	161	0	1	1
756	1	4	44	0	20	161	0	1	0
756	1	7	52	0	20	161	0	1	0
756	2	15	92	0	20	161	0	1	1
756	2	11	1	0	20	161	0	1	1
757	1	12	59	0	20	161	0	1	0
757	1	9	65	0	20	161	0	1	0
757	2	6	20	0	20	161	0	1	1
757	2	3	10	0	20	161	0	1	1
758	1	5	78	0	20	161	0	1	0
758	1	14	72	0	20	161	0	1	0
758	2	1	39	0	20	161	0	1	1
758	2	10	31	0	20	161	0	1	1
759	1	8	83	0	20	161	0	1	0
759	1	13	87	0	20	161	0	1	0
759	2	7	52	0	20	161	0	1	1
759	2	4	44	0	20	161	0	1	1
760	1	2	90	0	20	161	0	1	0
760	1	15	92	0	20	161	0	1	0
760	2	9	65	0	20	161	0	1	1
760	2	12	59	0	20	161	0	1	1
761	1	3	10	0	20	161	0	1	0
761	1	11	1	0	20	161	0	1	0
761	2	5	78	0	20	161	0	1	1
761	2	14	72	0	20	161	0	1	1
762	1	10	31	0	20	161	0	1	0
762	1	6	20	0	20	161	0	1	0
762	2	8	83	0	20	161	0	1	1
762	2	13	87	0	20	161	0	1	1
763	1	1	39	0	20	161	0	1	0
763	1	4	44	0	20	161	0	1	0
763	2	2	90	0	20	161	0	1	1
763	2	15	92	0	20	161	0	1	1
764	1	12	59	0	20	161	0	1	0
764	1	7	52	0	20	161	0	1	0
764	2	3	10	0	20	161	0	1	1
764	2	11	1	0	20	161	0	1	1
765	1	9	65	0	20	161	0	1	0
765	1	14	72	0	20	161	0	1	0
765	2	6	20	0	20	161	0	1	1
765	2	10	31	0	20	161	0	1	1
766	1	8	83	0	20	161	0	1	0
766	1	5	78	0	20	161	0	1	0
766	2	1	39	0	20	161	0	1	1
766	2	4	44	0	20	161	0	1	1
767	1	2	90	0	20	161	0	1	0
767	1	13	87	0	20	161	0	1	0
767	2	7	52	0	20	161	0	1	1
767	2	12	59	0	20	161	0	1	1
768	1	11	1	0	20	161	0	1	0
768	1	15	92	0	20	161	0	1	0
768	2	9	65	0	20	161	0	1	1
768	2	14	72	0	20	161	0	1	1
769	1	3	10	0	20	161	0	1	0
769	1	6	20	0	20	161	0	1	0
769	2	5	78	0	20	161	0	1	1
769	2	8	83	0	20	161	0	1	1
770	1	1	39	0	20	161	0	1	0
770	1	10	31	0	20	161	0	1	0
770	2	2	90	0	20	161	0	1	1
770	2	13	87	0	20	161	0	1	1
771	1	4	44	0	20	161	0	1	0
771	1	7	52	0	20	161	0	1	0
771	2	15	92	0	20	161	0	1	1
771	2	11	1	0	20	161	0	1	1
772	1	12	59	0	20	161	0	1	0
772	1	9	65	0	20	161	0	1	0
772	2	6	20	0	20	161	0	1	1
772	2	3	10	0	20	161	0	1	1
773	1	5	78	0	20	161	0	1	0
773	1	14	72	0	20	161	0	1	0
773	2	1	39	0	20	161	0	1	1
773	2	10	31	0	20	161	0	1	1
774	1	8	83	0	20	161	0	1	0
774	1	13	87	0	20	161	0	1	0
774	2	7	52	0	20	161	0	1	1
774	2	4	44	0	20	161	0	1	1
775	1	2	90	0	20	161	0	1	0
775	1	15	92	0	20	161	0	1	0
775	2	9	65	0	20	161	0	1	1
775	2	12	59	0	20	161	0	1	1
776	1	3	10	0	20	161	0	1	0
776	1	11	1	0	20	161	0	1	0
776	2	5	78	0	20	161	0	1	1
776	2	14	72	0	20	161	0	1	1
777	1	10	31	0	20	161	0	1	0
777	1	6	20	0	20	161	0	1	0
777	2	8	83	0	20	161	0	1	1
777	2	13	87	0	20	161	0	1	1
778	1	1	39	0	20	161	0	1	0
778	1	4	44	0	20	161	0	1	0
778	2	2	90	0	20	161	0	1	1
778	2	15	92	0	20	161	0	1	1
779	1	12	59	0	20	161	0	1	0
779	1	7	52	0	20	161	0	1	0
779	2	3	10	0	20	161	0	1	1
779	2	11	1	0	20	161	0	1	1
780	1	9	65	0	20	161	0	1	0
780	1	14	72	0	20	161	0	1	0
780	2	6	20	0	20	161	0	1	1
780	2	10	31	0	20	161	0	1	1
781	1	8	83	0	20	161	0	1	0
781	1	5	78	0	20	161	0	1	0
781	2	1	39	0	20	161	0	1	1
781	2	4	44	0	20	161	0	1	1
782	1	2	90	0	20	161	0	1	0
782	1	13	87	0	20	161	0	1	0
782	2	7	52	0	20	161	0	1	1
782	2	12	59	0	20	161	0	1	1
783	1	11	1	0	20	161	0	1	0
783	1	15	92	0	20	161	0	1	0
783	2	9	65	0	20	161	0	1	1
783	2	14	72	0	20	161	0	1	1
784	1	3	10	0	20	161	0	1	0
784	1	6	20	0	20	161	0	1	0
784	2	5	78	0	20	161	0	1	1
784	2	8	83	0	20	161	0	1	1
785	1	1	39	0	20	161	0	1	0
785	1	10	31	0	20	161	0	1	0
785	2	2	90	0	20	161	0	1	1
785	2	13	87	0	20	161	0	1	1
786	1	4	44	0	20	161	0	1	0
786	1	7	52	0	20	161	0	1	0
786	2	15	92	0	20	161	0	1	1
786	2	11	1	0	20	161	0	1	1
787	1	12	59	0	20	161	0	1	0
787	1	9	65	0	20	161	0	1	0
787	2	6	20	0	20	161	0	1	1
787	2	3	10	0	20	161	0	1	1
788	1	5	78	0	20	161	0	1	0
788	1	14	72	0	20	161	0	1	0
788	2	1	39	0	20	161	0	1	1
788	2	10	31	0	20	161	0	1	1
789	1	8	83	0	20	161	0	1	0
789	1	13	87	0	20	161	0	1	0
789	2	7	52	0	20	161	0	1	1
789	2	4	44	0	20	161	0	1	1
790	1	2	90	0	20	161	0	1	0
790	1	15	92	0	20	161	0	1	0
790	2	9	65	0	20	161	0	1	1
790	2	12	59	0	20	161	0	1	1
791	1	3	10	0	20	161	0	1	0
791	1	11	1	0	20	161	0	1	0
791	2	5	78	0	20	161	0	1	1
791	2	14	72	0	20	161	0	1	1
792	1	10	31	0	20	161	0	1	0
792	1	6	20	0	20	161	0	1	0
792	2	8	83	0	20	161	0	1	1
792	2	13	87	0	20	161	0	1	1
793	1	1	39	0	20	161	0	1	0
793	1	4	44	0	20	161	0	1	0
793	2	2	90	0	20	161	0	1	1
793	2	15	92	0	20	161	0	1	1
794	1	12	59	0	20	161	0	1	0
794	1	7	52	0	20	161	0	1	0
794	2	3	10	0	20	161	0	1	1
794	2	11	1	0	20	161	0	1	1
795	1	9	65	0	20	161	0	1	0
795	1	14	72	0	20	161	0	1	0
795	2	6	20	0	20	161	0	1	1
795	2	10	31	0	20	161	0	1	1
796	1	8	83	0	20	161	0	1	0
796	1	5	78	0	20	161	0	1	0
796	2	1	39	0	20	161	0	1	1
796	2	4	44	0	20	161	0	1	1
797	1	2	90	0	20	161	0	1	0
797	1	13	87	0	20	161	0	1	0
797	2	7	52	0	20	161	0	1	1
797	2	12	59	0	20	161	0	1	1
798	1	11	1	0	20	161	0	1	0
798	1	15	92	0	20	161	0	1	0
798	2	9	65	0	20	161	0	1	1
798	2	14	72	0	20	161	0	1	1
799	1	3	10	0	20	161	0	1	0
799	1	6	20	0	20	161	0	1	0
799	2	5	78	0	20	161	0	1	1
799	2	8	83	0	20	161	0	1	1
800	1	1	39	0	20	161	0	1	0
800	1	10	31	0	20	161	0	1	0
800	2	2	90	0	20	161	0	1	1
800	2	13	87	0	20	161	0	1	1
801	1	4	44	0	20	161	0	1	0
801	1	7	52	0	20	161	0	1	0
801	2	15	92	0	20	161	0	1	1
801	2	11	1	0	20	161	0	1	1
802	1	12	59	0	20	161	0	1	0
802	1	9	65	0	20	161	0	1	0
802	2	6	20	0	20	161	0	1	1
802	2	3	10	0	20	161	0	1	1
803	1	5	78	0	20	161	0	1	0
803	1	14	72	0	20	161	0	1	0
803	2	1	39	0	20	161	0	1	1
803	2	10	31	0	20	161	0	1	1
804	1	8	83	0	20	161	0	1	0
804	1	13	87	0	20	161	0	1	0
804	2	7	52	0	20	161	0	1	1
804	2	4	44	0	20	161	0	1	1
805	1	2	90	0	20	161	0	1	0
805	1	15	92	0	20	161	0	1	0
805	2	9	65	0	20	161	0	1	1
805	2	12	59	0	20	161	0	1	1
806	1	3	10	0	20	161	0	1	0
806	1	11	1	0	20	161	0	1	0
806	2	5	78	0	20	161	0	1	1
806	2	14	72	0	20	161	0	1	1
807	1	10	31	0	20	161	0	1	0
807	1	6	20	0	20	161	0	1	0
807	2	8	83	0	20	161	0	1	1
807	2	13	87	0	20	161	0	1	1
808	1	1	39	0	20	161	0	1	0
808	1	4	44	0	20	161	0	1	0
808	2	2	90	0	20	161	0	1	1
808	2	15	92	0	20	161	0	1	1
809	1	12	59	0	20	161	0	1	0
809	1	7	52	0	20	161	0	1	0
809	2	3	10	0	20	161	0	1	1
809	2	11	1	0	20	161	0	1	1
810	1	9	65	0	20	161	0	1	0
810	1	14	72	0	20	161	0	1	0
810	2	6	20	0	20	161	0	1	1
810	2	10	31	0	20	161	0	1	1
811	1	8	83	0	20	161	0	1	0
811	1	5	78	0	20	161	0	1	0
811	2	1	39	0	20	161	0	1	1
811	2	4	44	0	20	161	0	1	1
812	1	2	90	0	20	161	0	1	0
812	1	13	87	0	20	161	0	1	0
812	2	7	52	0	20	161	0	1	1
812	2	12	59	0	20	161	0	1	1
813	1	11	1	0	20	161	0	1	0
813	1	15	92	0	20	161	0	1	0
813	2	9	65	0	20	161	0	1	1
813	2	14	72	0	20	161	0	1	1
814	1	3	10	0	20	161	0	1	0
814	1	6	20	0	20	161	0	1	0
814	2	5	78	0	20	161	0	1	1
814	2	8	83	0	20	161	0	1	1
815	1	1	39	0	20	161	0	1	0
815	1	10	31	0	20	161	0	1	0
815	2	2	90	0	20	161	0	1	1
815	2	13	87	0	20	161	0	1	1
816	1	4	44	0	20	161	0	1	0
816	1	7	52	0	20	161	0	1	0
816	2	15	92	0	20	161	0	1	1
816	2	11	1	0	20	161	0	1	1
817	1	12	59	0	20	161	0	1	0
817	1	9	65	0	20	161	0	1	0
817	2	6	20	0	20	161	0	1	1
817	2	3	10	0	20	161	0	1	1
818	1	5	78	0	20	161	0	1	0
818	1	14	72	0	20	161	0	1	0
818	2	1	39	0	20	161	0	1	1
818	2	10	31	0	20	161	0	1	1
819	1	8	83	0	20	161	0	1	0
819	1	13	87	0	20	161	0	1	0
819	2	7	52	0	20	161	0	1	1
819	2	4	44	0	20	161	0	1	1
820	1	2	90	0	20	161	0	1	0
820	1	15	92	0	20	161	0	1	0
820	2	9	65	0	20	161	0	1	1
820	2	12	59	0	20	161	0	1	1
821	1	3	10	0	20	161	0	1	0
821	1	11	1	0	20	161	0	1	0
821	2	5	78	0	20	161	0	1	1
821	2	14	72	0	20	161	0	1	1
822	1	10	31	0	20	161	0	1	0
822	1	6	20	0	20	161	0	1	0
822	2	8	83	0	20	161	0	1	1
822	2	13	87	0	20	161	0	1	1
823	1	1	39	0	20	161	0	1	0
823	1	4	44	0	20	161	0	1	0
823	2	2	90	0	20	161	0	1	1
823	2	15	92	0	20	161	0	1	1
824	1	12	59	0	20	161	0	1	0
824	1	7	52	0	20	161	0	1	0
824	2	3	10	0	20	161	0	1	1
824	2	11	1	0	20	161	0	1	1
825	1	9	65	0	20	161	0	1	0
825	1	14	72	0	20	161	0	1	0
825	2	6	20	0	20	161	0	1	1
825	2	10	31	0	20	161	0	1	1
826	1	8	83	0	20	161	0	1	0
826	1	5	78	0	20	161	0	1	0
826	2	1	39	0	20	161	0	1	1
826	2	4	44	0	20	161	0	1	1
827	1	2	90	0	20	161	0	1	0
827	1	13	87	0	20	161	0	1	0
827	2	7	52	0	20	161	0	1	1
827	2	12	59	0	20	161	0	1	1
828	1	11	1	0	20	161	0	1	0
828	1	15	92	0	20	161	0	1	0
828	2	9	65	0	20	161	0	1	1
828	2	14	72	0	20	161	0	1	1
829	1	3	10	0	20	161	0	1	0
829	1	6	20	0	20	161	0	1	0
829	2	5	78	0	20	161	0	1	1
829	2	8	83	0	20	161	0	1	1
830	1	1	39	0	20	161	0	1	0
830	1	10	31	0	20	161	0	1	0
830	2	2	90	0	20	161	0	1	1
830	2	13	87	0	20	161	0	1	1
831	1	4	44	0	20	161	0	1	0
831	1	7	52	0	20	161	0	1	0
831	2	15	92	0	20	161	0	1	1
831	2	11	1	0	20	161	0	1	1
832	1	12	59	0	20	161	0	1	0
832	1	9	65	0	20	161	0	1	0
832	2	6	20	0	20	161	0	1	1
832	2	3	10	0	20	161	0	1	1
833	1	5	78	0	20	161	0	1	0
833	1	14	72	0	20	161	0	1	0
833	2	1	39	0	20	161	0	1	1
833	2	10	31	0	20	161	0	1	1
834	1	8	83	0	20	161	0	1	0
834	1	13	87	0	20	161	0	1	0
834	2	7	52	0	20	161	0	1	1
834	2	4	44	0	20	161	0	1	1
835	1	2	90	0	20	161	0	1	0
835	1	15	92	0	20	161	0	1	0
835	2	9	65	0	20	161	0	1	1
835	2	12	59	0	20	161	0	1	1
836	1	3	10	0	20	161	0	1	0
836	1	11	1	0	20	161	0	1	0
836	2	5	78	0	20	161	0	1	1
836	2	14	72	0	20	161	0	1	1
837	1	10	31	0	20	161	0	1	0
837	1	6	20	0	20	161	0	1	0
837	2	8	83	0	20	161	0	1	1
837	2	13	87	0	20	161	0	1	1
838	1	1	39	0	20	161	0	1	0
838	1	4	44	0	20	161	0	1	0
838	2	2	90	0	20	161	0	1	1
838	2	15	92	0	20	161	0	1	1
839	1	12	59	0	20	161	0	1	0
839	1	7	52	0	20	161	0	1	0
839	2	3	10	0	20	161	0	1	1
839	2	11	1	0	20	161	0	1	1
840	1	9	65	0	20	161	0	1	0
840	1	14	72	0	20	161	0	1	0
840	2	6	20	0	20	161	0	1	1
840	2	10	31	0	20	161	0	1	1
841	1	8	83	0	20	161	0	1	0
841	1	5	78	0	20	161	0	1	0
841	2	1	39	0	20	161	0	1	1
841	2	4	44	0	20	161	0	1	1
842	1	2	90	0	20	161	0	1	0
842	1	13	87	0	20	161	0	1	0
842	2	7	52	0	20	161	0	1	1
842	2	12	59	0	20	161	0	1	1
843	1	11	1	0	20	161	0	1	0
843	1	15	92	0	20	161	0	1	0
843	2	9	65	0	20	161	0	1	1
843	2	14	72	0	20	161	0	1	1
844	1	3	10	0	20	161	0	1	0
844	1	6	20	0	20	161	0	1	0
844	2	5	78	0	20	161	0	1	1
844	2	8	83	0	20	161	0	1	1
845	1	1	39	0	20	161	0	1	0
845	1	10	31	0	20	161	0	1	0
845	2	2	90	0	20	161	0	1	1
845	2	13	87	0	20	161	0	1	1
846	1	4	44	0	20	161	0	1	0
846	1	7	52	0	20	161	0	1	0
846	2	15	92	0	20	161	0	1	1
846	2	11	1	0	20	161	0	1	1
847	1	12	59	0	20	161	0	1	0
847	1	9	65	0	20	161	0	1	0
847	2	6	20	0	20	161	0	1	1
847	2	3	10	0	20	161	0	1	1
848	1	5	78	0	20	161	0	1	0
848	1	14	72	0	20	161	0	1	0
848	2	1	39	0	20	161	0	1	1
848	2	10	31	0	20	161	0	1	1
849	1	8	83	0	20	161	0	1	0
849	1	13	87	0	20	161	0	1	0
849	2	7	52	0	20	161	0	1	1
849	2	4	44	0	20	161	0	1	1
850	1	2	90	0	20	161	0	1	0
850	1	15	92	0	20	161	0	1	0
850	2	9	65	0	20	161	0	1	1
850	2	12	59	0	20	161	0	1	1
851	1	3	10	0	20	161	0	1	0
851	1	11	1	0	20	161	0	1	0
851	2	5	78	0	20	161	0	1	1
851	2	14	72	0	20	161	0	1	1
852	1	10	31	0	20	161	0	1	0
852	1	6	20	0	20	161	0	1	0
852	2	8	83	0	20	161	0	1	1
852	2	13	87	0	20	161	0	1	1
853	1	1	39	0	20	161	0	1	0
853	1	4	44	0	20	161	0	1	0
853	2	2	90	0	20	161	0	1	1
853	2	15	92	0	20	161	0	1	1
854	1	12	59	0	20	161	0	1	0
854	1	7	52	0	20	161	0	1	0
854	2	3	10	0	20	161	0	1	1
854	2	11	1	0	20	161	0	1	1
855	1	9	65	0	20	161	0	1	0
855	1	14	72	0	20	161	0	1	0
855	2	6	20	0	20	161	0	1	1
855	2	10	31	0	20	161	0	1	1
856	1	8	83	0	20	161	0	1	0
856	1	5	78	0	20	161	0	1	0
856	2	1	39	0	20	161	0	1	1
856	2	4	44	0	20	161	0	1	1
857	1	2	90	0	20	161	0	1	0
857	1	13	87	0	20	161	0	1	0
857	2	7	52	0	20	161	0	1	1
857	2	12	59	0	20	161	0	1	1
858	1	11	1	0	20	161	0	1	0
858	1	15	92	0	20	161	0	1	0
858	2	9	65	0	20	161	0	1	1
858	2	14	72	0	20	161	0	1	1
859	1	3	10	0	20	161	0	1	0
859	1	6	20	0	20	161	0	1	0
859	2	5	78	0	20	161	0	1	1
859	2	8	83	0	20	161	0	1	1
860	1	1	39	0	20	161	0	1	0
860	1	10	31	0	20	161	0	1	0
860	2	2	90	0	20	161	0	1	1
860	2	13	87	0	20	161	0	1	1
861	1	4	44	0	20	161	0	1	0
861	1	7	52	0	20	161	0	1	0
861	2	15	92	0	20	161	0	1	1
861	2	11	1	0	20	161	0	1	1
862	1	12	59	0	20	161	0	1	0
862	1	9	65	0	20	161	0	1	0
862	2	6	20	0	20	161	0	1	1
862	2	3	10	0	20	161	0	1	1
863	1	5	78	0	20	161	0	1	0
863	1	14	72	0	20	161	0	1	0
863	2	1	39	0	20	161	0	1	1
863	2	10	31	0	20	161	0	1	1
864	1	8	83	0	20	161	0	1	0
864	1	13	87	0	20	161	0	1	0
864	2	7	52	0	20	161	0	1	1
864	2	4	44	0	20	161	0	1	1
865	1	2	90	0	20	161	0	1	0
865	1	15	92	0	20	161	0	1	0
865	2	9	65	0	20	161	0	1	1
865	2	12	59	0	20	161	0	1	1
866	1	3	10	0	20	161	0	1	0
866	1	11	1	0	20	161	0	1	0
866	2	5	78	0	20	161	0	1	1
866	2	14	72	0	20	161	0	1	1
867	1	10	31	0	20	161	0	1	0
867	1	6	20	0	20	161	0	1	0
867	2	8	83	0	20	161	0	1	1
867	2	13	87	0	20	161	0	1	1
868	1	1	39	0	20	161	0	1	0
868	1	4	44	0	20	161	0	1	0
868	2	2	90	0	20	161	0	1	1
868	2	15	92	0	20	161	0	1	1
869	1	12	59	0	20	161	0	1	0
869	1	7	52	0	20	161	0	1	0
869	2	3	10	0	20	161	0	1	1
869	2	11	1	0	20	161	0	1	1
870	1	9	65	0	20	161	0	1	0
870	1	14	72	0	20	161	0	1	0
870	2	6	20	0	20	161	0	1	1
870	2	10	31	0	20	161	0	1	1
871	1	8	83	0	20	161	0	1	0
871	1	5	78	0	20	161	0	1	0
871	2	1	39	0	20	161	0	1	1
871	2	4	44	0	20	161	0	1	1
872	1	2	90	0	20	161	0	1	0
872	1	13	87	0	20	161	0	1	0
872	2	7	52	0	20	161	0	1	1
872	2	12	59	0	20	161	0	1	1
873	1	11	1	0	20	161	0	1	0
873	1	15	92	0	20	161	0	1	0
873	2	9	65	0	20	161	0	1	1
873	2	14	72	0	20	161	0	1	1
874	1	3	10	0	20	161	0	1	0
874	1	6	20	0	20	161	0	1	0
874	2	5	78	0	20	161	0	1	1
874	2	8	83	0	20	161	0	1	1
875	1	1	39	0	20	161	0	1	0
875	1	10	31	0	20	161	0	1	0
875	2	2	90	0	20	161	0	1	1
875	2	13	87	0	20	161	0	1	1
876	1	4	44	0	20	161	0	1	0
876	1	7	52	0	20	161	0	1	0
876	2	15	92	0	20	161	0	1	1
876	2	11	1	0	20	161	0	1	1
877	1	12	59	0	20	161	0	1	0
877	1	9	65	0	20	161	0	1	0
877	2	6	20	0	20	161	0	1	1
877	2	3	10	0	20	161	0	1	1
878	1	5	78	0	20	161	0	1	0
878	1	14	72	0	20	161	0	1	0
878	2	1	39	0	20	161	0	1	1
878	2	10	31	0	20	161	0	1	1
879	1	8	83	0	20	161	0	1	0
879	1	13	87	0	20	161	0	1	0
879	2	7	52	0	20	161	0	1	1
879	2	4	44	0	20	161	0	1	1
880	1	2	90	0	20	161	0	1	0
880	1	15	92	0	20	161	0	1	0
880	2	9	65	0	20	161	0	1	1
880	2	12	59	0	20	161	0	1	1
881	1	3	10	0	20	161	0	1	0
881	1	11	1	0	20	161	0	1	0
881	2	5	78	0	20	161	0	1	1
881	2	14	72	0	20	161	0	1	1
882	1	10	31	0	20	161	0	1	0
882	1	6	20	0	20	161	0	1	0
882	2	8	83	0	20	161	0	1	1
882	2	13	87	0	20	161	0	1	1
883	1	1	39	0	20	161	0	1	0
883	1	4	44	0	20	161	0	1	0
883	2	2	90	0	20	161	0	1	1
883	2	15	92	0	20	161	0	1	1
884	1	12	59	0	20	161	0	1	0
884	1	7	52	0	20	161	0	1	0
884	2	3	10	0	20	161	0	1	1
884	2	11	1	0	20	161	0	1	1
885	1	9	65	0	20	161	0	1	0
885	1	14	72	0	20	161	0	1	0
885	2	6	20	0	20	161	0	1	1
885	2	10	31	0	20	161	0	1	1
886	1	8	83	0	20	161	0	1	0
886	1	5	78	0	20	161	0	1	0
886	2	1	39	0	20	161	0	1	1
886	2	4	44	0	20	161	0	1	1
887	1	2	90	0	20	161	0	1	0
887	1	13	87	0	20	161	0	1	0
887	2	7	52	0	20	161	0	1	1
887	2	12	59	0	20	161	0	1	1
888	1	11	1	0	20	161	0	1	0
888	1	15	92	0	20	161	0	1	0
888	2	9	65	0	20	161	0	1	1
888	2	14	72	0	20	161	0	1	1
889	1	3	10	0	20	161	0	1	0
889	1	6	20	0	20	161	0	1	0
889	2	5	78	0	20	161	0	1	1
889	2	8	83	0	20	161	0	1	1
890	1	1	39	0	20	161	0	1	0
890	1	10	31	0	20	161	0	1	0
890	2	2	90	0	20	161	0	1	1
890	2	13	87	0	20	161	0	1	1
891	1	4	44	0	20	161	0	1	0
891	1	7	52	0	20	161	0	1	0
891	2	15	92	0	20	161	0	1	1
891	2	11	1	0	20	161	0	1	1
892	1	12	59	0	20	161	0	1	0
892	1	9	65	0	20	161	0	1	0
892	2	6	20	0	20	161	0	1	1
892	2	3	10	0	20	161	0	1	1
893	1	5	78	0	20	161	0	1	0
893	1	14	72	0	20	161	0	1	0
893	2	1	39	0	20	161	0	1	1
893	2	10	31	0	20	161	0	1	1
894	1	8	83	0	20	161	0	1	0
894	1	13	87	0	20	161	0	1	0
894	2	7	52	0	20	161	0	1	1
894	2	4	44	0	20	161	0	1	1
895	1	2	90	0	20	161	0	1	0
895	1	15	92	0	20	161	0	1	0
895	2	9	65	0	20	161	0	1	1
895	2	12	59	0	20	161	0	1	1
896	1	3	10	0	20	161	0	1	0
896	1	11	1	0	20	161	0	1	0
896	2	5	78	0	20	161	0	1	1
896	2	14	72	0	20	161	0	1	1
897	1	10	31	0	20	161	0	1	0
897	1	6	20	0	20	161	0	1	0
897	2	8	83	0	20	161	0	1	1
897	2	13	87	0	20	161	0	1	1
898	1	1	39	0	20	161	0	1	0
898	1	4	44	0	20	161	0	1	0
898	2	2	90	0	20	161	0	1	1
898	2	15	92	0	20	161	0	1	1
899	1	12	59	0	20	161	0	1	0
899	1	7	52	0	20	161	0	1	0
899	2	3	10	0	20	161	0	1	1
899	2	11	1	0	20	161	0	1	1
900	1	9	65	0	20	161	0	1	0
900	1	14	72	0	20	161	0	1	0
900	2	6	20	0	20	161	0	1	1
900	2	10	31	0	20	161	0	1	1
901	1	8	83	0	20	161	0	1	0
901	1	5	78	0	20	161	0	1	0
901	2	1	39	0	20	161	0	1	1
901	2	4	44	0	20	161	0	1	1
902	1	2	90	0	20	161	0	1	0
902	1	13	87	0	20	161	0	1	0
902	2	7	52	0	20	161	0	1	1
902	2	12	59	0	20	161	0	1	1
903	1	11	1	0	20	161	0	1	0
903	1	15	92	0	20	161	0	1	0
903	2	9	65	0	20	161	0	1	1
903	2	14	72	0	20	161	0	1	1
